UPC,ISRC,Store,Store service,Sales/streams,Gross Royalties (USD)
672985105386,CALVP2073121,GooglePlay,Google Play Music Streaming,168,0.8646741508302210247588780884
628810534401,QM24S1831517,GooglePlay,Google Play Music Streaming,95,0.4443566147522870453516672189
672985383128,CAENV2038021,Pandora,Pandora,8,0.0369476173817733602410534736
672985559677,CAGOO2044001,Yandex,Streaming,69,0.0947714519770623357059455504
672985397491,CAENV2043858,TikTok,Streaming,88,0.1313664595664027318914445286
672985508989,CAGOO2015895,Rhapsody,Streaming,25,0.2072061926879510227130592020
672985740426,CAHQJ2128297,VKontakte,VKontakte,6968,1.9182993160312799577624388456
628810534333,QM24S1910617,Kugou,Streaming,46,0.0080128504113420971911202132
628810943173,CALVP1951456,Anghami,Streaming,19,0.0216471583245280584494773319
672985770416,CAHQJ2147168,AWA,Awa,9,0.0805277423461170532608760685
628810629831,CAGOO1993534,Resso,Streaming,97,0.0865275445792623396266481782
672985559677,CAGOO2044001,Anghami,Streaming,42,0.0440143812634446938297274551
692531149893,CAGOO2169181,Deezer,Deezer,129,0.6092321188061347528165772512
,CAENV2139579,ITunes,iTunes Match,1,0.0005947801321969777475505303
672985722880,CAHQJ2117718,Line,Streaming,41,0.2968511190759676535881795236
628810846559,CALVP1903197,Tidal,Tidal,1483,10.3900929330368995140797493265
,CAHQJ2197917,ITunes,iTunes Match,3,0.0016406293518904523487500378
672985974739,CAENV2176626,VKontakte,VKontakte,265,0.0831363114002169932262576612
628810742141,CAHQJ1951322,BOOM App UMA,BOOM App UMA,3082,3.4682823548864185951171044825
672985477858,CAENV2095149,Yandex,Streaming,3,0.0009370538269878673750521621
628810477371,CAGOO1916989,OK.ru,OK.ru,3,0.0000470668496635903008693272
628810965274,CALVP2002252,Saavn,Saavn,129,0.2451574377386531533606254859
628810842995,CALVP1902123,Line,Streaming,203,2.1130784120946916403761977940
672985083943,CALVP2062669,VKontakte,VKontakte,52646,8.6939018104020662932212814177
628810561513,QM24S1915972,Pandora,Pandora,17,0.0686621519654622146869680460
692531080790,CAGOO2132230,Deezer,Deezer,733,3.0145392985131820443030679033
672985559677,CAGOO2044001,Netease,Netease,2133,1.0029847838592122940024058439
672985812512,CAHQJ2173685,OK.ru,OK.ru,8,0.0024514863669530874126058886
,CAHQJ2173685,ITunes,Apple Music,607,3.3095709479067536595109225091
628810561810,QM24S1919430,Amazon,Music Premium Service,276,7.1885354348098112066991288666
628810846559,,Amazon,Digital Music Store,7,4.7188855909305759064432340977
628810742264,CAHQJ1951349,TDC Play Musik,Streaming,5,0.0314502183775063171311029349
672985261242,CACWV2063398,YouTube,Streaming,6404,36.0617684837940673483174141908
,QM24S1916116,ITunes,iTunes Match,86,0.0309460260031281145114909953
628810561544,QM24S1920887,Saavn,Saavn,4,0.0059045573077835971975165203
672985812512,CAHQJ2173685,TikTok,Streaming,5,0.0115777356785896246574667755
628810534333,QM24S1910617,BOOM App UMA,BOOM App UMA,1869,2.2253013555181853736491993286
,CAHQJ2153230,ITunes,iTunes Match,14,0.0147088084532998915405872873
628810742264,CAHQJ1951349,Deezer,Deezer,5380,24.4268238539246828462520917125
672985020382,CALVP2025588,Line,Streaming,2,0.0061694900632251163537695089
672985812512,CAHQJ2173685,Amazon,Music Premium Service,139,0.9790641734511072772015393227
628810742141,CAHQJ1951322,Resso,Streaming,53,0.0465192682513471611648913819
,CAENV2106588,ITunes,Apple Music,1644,8.7386281708746413057204316537
628810933068,CALVP1946334,BOOM App UMA,BOOM App UMA,682,0.7856330709592545308517579787
672985854369,CAENV2101722,TikTok,Streaming,8,0.0177110557620441113711053518
628810561544,QM24S1920887,VKontakte,VKontakte,3554,0.2152633130127674302308976001
628810561810,QM24S1919430,Line,Streaming,62,0.2256277402324014031910845244
672985382008,CAENV2037366,GooglePlay,Google Play Music Streaming,1,0.0034717592929127633503623166
672985974739,CAENV2176626,Pandora,Pandora,3,0.0083245838349387880945380759
672985545014,CAGOO2036067,IMusica,Streaming,1,0.0040014786760767090787782832
628810965274,CALVP2002252,TikTok,Streaming,18,0.0290950371367588481932090173
672985382008,CAENV2037366,AWA,Awa,154,1.4399001051667340646325600110
628810561858,QM24S1913190,Kuwo,Streaming,11,0.0066472905578149001097117826
672985020382,CALVP2025588,Yandex,Streaming,387,0.7273044986684550227035858029
692531225290,CACWV2110484,BOOM App UMA,BOOM App UMA,26,0.0303639566948292009128595277
672985770416,CAHQJ2147168,Amazon,Digital Music Store,1,0.6997877027395095116754744756
672985083943,CALVP2062669,TikTok,Streaming,79,0.1747936090458253545808005625
628810534401,QM24S1831517,Yandex,Streaming,4291,6.1535510219347701584348805982
628810561810,QM24S1919430,Resso,Streaming,13,0.0123126349544541189066342024
672985397491,CAENV2043858,Pandora,Pandora,15,0.0832847322802566103499727798
628810560806,QM24S1832184,Boomplay,Streaming,9,0.0057123822504121585641312397
672985382947,CAENV2037872,Amazon,Music Premium Service,163,3.0419410130609271738160691730
628810842995,CALVP1902123,Kugou,Streaming,49,0.0137993762833894456464146652
,QM24S1919430,ITunes,Apple Music,24459,145.9668348359357943665508010803
628810943173,CALVP1951456,VKontakte,VKontakte,8592,0.3624282498450754875795393302
628810534333,QM24S1910617,Spotify,Spotify,86476,178.3096678786157051786678461059
672985491366,CAGOO2006319,MediaNet,Streaming,9,0.0211846881211783571549159759
628810534425,QM24S1825227,SoundtrackYourBrand,Streaming,21,0.0096550310506107451080599373
672985261242,CACWV2063398,Kuwo,Streaming,15,0.0064933909531423153006695861
628810699889,CAHQJ1930439,Deezer,Deezer,4626,21.8698808779015950721699127176
672985069411,CALVP2053160,BOOM App UMA,BOOM App UMA,11538,12.0637397851066376370223415692
628810909476,CALVP1934369,Amazon,Digital Music Store,5,3.5074924464723636786904352034
672985882980,CAENV2119873,QQMusic,Streaming,4,0.0051991066908222502470152538
672985609693,CAGOO2074915,BOOM App UMA,BOOM App UMA,48203,62.8855933602643426413033693183
628810561810,QM24S1919430,Rhapsody,Streaming,28,0.0998998111154868370458273620
672985093942,CALVP2068437,Amazon,Digital Music Store,1,0.6441365555393798223904498471
672985631182,USLZJ1888276,Amazon,Music Premium Service,292360,2636.4203502148683485095253506016
628810909476,CALVP1934369,Xiami,Xiami,41,0.0315182863481894728159920935
672985854369,CAENV2101722,Saavn,Saavn,2,0.0032215007205971492932985355
628810909476,CALVP1934369,VKontakte,VKontakte,9700,0.5288385663524496807112144490
672985397491,CAENV2043858,Xiami,Xiami,7,0.0030579005945840643749324772
672985093942,CALVP2068437,Tidal,Tidal,8,0.0571565494096378760188874257
,CAHQJ1951349,ITunes,iTunes Store,36,24.8328836052598242837896600544
,CAENV2095149,ITunes,iTunes Store,5,3.4021165973634787200211209716
672985559677,CAGOO2044001,AWA,Awa,1,0.0038067628657462185455466272
672985912496,CAENV2139579,Spotify,Spotify,57018,147.1729317648328919116481367553
628810629831,CAGOO1993534,Spotify,Spotify,141755,339.7473248088248148812693908198
672985722880,CAHQJ2117718,Amazon,Music Premium Service,3941,41.1489711188633730719042002539
672985954885,CAENV2164646,Netease,Netease,4,0.0005186103036452111583080189
692531247810,CACWV2122094,Amazon,Music Premium Service,4,0.0325562046716594317415814589
628810561599,QM24S1916116,Boomplay,Streaming,2,0.0005918668083289380901257293
672985382947,CAENV2037872,AWA,Awa,2,0.0070717025174155454127435624
672985069411,CALVP2053160,Xiami,Xiami,7,0.0009217951077722222922647249
628810534357,QM24S1820062,Tidal,Tidal,27,0.0870906613023159958828232999
628810534357,QM24S1820062,GooglePlay,Google Play Music Streaming,4,0.0248353913446150422535868601
672985770416,CAHQJ2147168,QQMusic,Streaming,126,0.1179063514497549127743357637
628810561810,QM24S1919430,Pandora,Pandora,66,0.2789021724851653495945994346
672985508989,CAGOO2015895,Spotify,Spotify,145368,342.6941988560725949670615773981
628810477371,CAGOO1916989,YouTube,Streaming,351,1.4409405569393244504323506590
628810534425,QM24S1825227,Spotify,Spotify,17551,58.0749060192025909538067083618
672985598324,CAGOO2068468,YouTube,Content ID,3230,1.9626365569114208463913816430
628810561858,QM24S1913190,MediaNet,Streaming,5,0.0094370401078278402005688277
628810560875,QM24S1904071,Pandora,Pandora,34,0.1502730937480435614158410669
628810742264,CAHQJ1951349,MediaNet,Streaming,2,0.0045884990609439461055937553
628810534425,QM24S1825227,TikTok,Streaming,2,0.0044620031206021146032878664
672985093942,CALVP2068437,Deezer,Deezer,167,0.3845906873312430218587934397
628810560851,,Amazon,Digital Music Store,2,1.3981196206105159288557720948
672985954885,CAENV2139579,YouTube,Streaming,1,0.0027251534128368569378209149
,QM24S1906868,ITunes,Apple Music,2546,15.2557405929929292471742177220
628810933068,CALVP1946334,Deezer,Deezer,226,1.3302526333217089690361111477
,QM24S1826608,ITunes,iTunes Store,17,12.6436223754083189896926386149
672985954885,CAENV2164647,Resso,Streaming,65,0.0709506952999361146776051791
672985631182,USLZJ1888276,Line,Streaming,909,4.7636080507005713659821878845
628810742141,CAHQJ1951322,Spotify,Spotify,154892,456.8017908650200837633159656550
628810560806,QM24S1832184,VKontakte,VKontakte,572436,103.6027508271623549881791201573
628810561858,QM24S1913190,Yandex,Streaming,103,0.1553758253100525599199781960
672985702912,CAHQJ2106266,Netease,Netease,119,0.0480678243467074512525939238
672985508989,CAGOO2015895,Boomplay,Streaming,1,0.0006350954879553524798472125
672985105386,CALVP2073121,Tidal,Tidal,35,0.1544858171345813713912407128
628810528974,CAGOO1942139,Deezer,Deezer,6529,24.1062421692442417704730483150
,CALVP2068437,ITunes,iTunes Store,6,3.5815946652039308111126790590
672985954885,CAENV2164647,Yandex,Streaming,66,0.0956079291299461853194614025
672985370258,CAENV2015336,QQMusic,Streaming,1,0.0013929735435683690672163214
672985105386,CALVP2073121,Amazon,Music Premium Service,60,2.0924420438931545694233759081
672985631182,USLZJ1888276,TikTok,Streaming,172030,320.5325995377497397564598308815
628810560813,QM24S1906868,Amazon,Digital Music Store,1,0.6980762455986970852261933087
672985637429,CAGOO2091608,VKontakte,VKontakte,171,0.0428305579470973697572330531
672985007505,CALVP2020125,Tidal,Tidal,587,3.2975191416720410329616322316
,CAENV2038021,ITunes,iTunes Store,3,1.4169372962905933149435973624
672985083943,CALVP2062669,GooglePlay,Google Play Download Store,2,0.8800848346749998299485962626
628810534425,QM24S1825227,Tidal,Tidal,7,0.0561931416718636571492969084
672985020382,CALVP2025588,Kuwo,Streaming,1,0.0001521332397764357383773620
628810612284,CAGOO1984027,Amazon,Music Premium Service,593,16.1818431699676606139614618012
628810477371,CAGOO1916989,Line,Streaming,8,0.0665553796136198633712222116
672985083943,CALVP2062669,QQMusic,Streaming,6787,5.2596498895864568635115748611
628810842995,CALVP1902123,Pandora,Pandora,97,0.3708496334819663472686096639
,CAGOO2132230,ITunes,iTunes Match,6,0.0079399654543889427817897040
628810965274,CALVP2002252,Yandex,Streaming,103,0.1841332939039041674626494700
628810534357,QM24S1820062,Resso,Streaming,25,0.0280158095084857543204194754
628810842995,,Amazon,Digital Music Store,1,0.6188118802671478801183189775
672985397491,CAENV2043858,KKBox,Kkbox,2,0.0050918692075509969292229637
628810560875,QM24S1904071,VKontakte,VKontakte,320,0.0264697745834729936242545441
672985491366,CAGOO2006319,BOOM App UMA,BOOM App UMA,23439,27.8335102465275355711497240242
628810534333,QM24S1910617,Deezer,Deezer,6319,14.2192851058869607557132319577
628810560806,QM24S1832184,Spotify,Spotify,5806008,15125.4019369300217901624707943210
672985678217,CAHQJ2016754,Tidal,Tidal,5,0.0310603997479312702785238653
,CALVP1902123,ITunes,iTunes Store,76,53.7741157280913706564474791592
672985705159,CAHQJ2107431,Tidal,Tidal,32,0.2552843889969226563194724521
672985151543,CACWV2000320,Rhapsody,Streaming,1,0.0046865651893361918463113736
628810909476,CALVP1934369,Line,Streaming,379,2.1869819663699943518601168894
628810561513,QM24S1915972,TDC Play Musik,Streaming,1,0.0068548432958820397453915780
672985781016,CAHQJ2153230,Kuwo,Streaming,1,0.0001521332065661061050354316
672985151543,CACWV2000320,Pandora,Pandora,9,0.0318326907685393075657519656
672985105386,CALVP2073121,Anghami,Streaming,93,0.1700861054683225743501377273
672985102477,CALVP2073075,SoundtrackYourBrand,Streaming,3,0.0029980306062427425109670738
628810561513,QM24S1915972,BOOM App UMA,BOOM App UMA,6168,6.7290175142120235489707049721
672985020382,CALVP2025588,TikTok,Streaming,34,0.0531073555091267672733055368
672985702912,CAHQJ2106266,Amazon,Digital Music Store,1,0.6995760487395020558409338842
628810560851,QM24S1826608,Deezer,Deezer,1609,12.2685022229277875803697085739
672985020382,CALVP2025588,Netease,Netease,3154,1.7384328730966289459041840194
,CAHQJ1930439,ITunes,Apple Music,9972,47.5445023317608066997291134103
672985102477,CALVP2073075,YouTube,Streaming,356,2.5946889131923144644290426699
628810561599,QM24S1916116,TikTok,Streaming,342,0.6218380690262643923220372424
628810528974,CAGOO1942139,IMusica,Streaming,13,1.4817079210636602210400788819
672985083943,CALVP2062669,Anghami,Streaming,217,0.2212955444613690472765340722
672985702912,CAHQJ2106266,Resso,Streaming,1,0.0000004629494028258184821898
672985559677,CAGOO2044001,Amazon,Digital Music Store,1,0.6988414882207182218277303155
672985545014,CAGOO2036067,Amazon,Music Premium Service,69,0.3994322515462702476740063217
672985678217,CAHQJ2016754,Boomplay,Streaming,1,0.0002901701527389495853717059
672985453845,CAENV2080948,Saavn,Saavn,42,0.0735757467653478269817948605
628810561544,QM24S1920887,YouTube,Content ID,40,0.1382186169625672893375205811
672985151543,CACWV2000320,Anghami,Streaming,6,0.0085989574565645148357017711
628810534425,QM24S1825227,OK.ru,OK.ru,5,0.0000837233206877538018804646
672985631182,USLZJ1888276,IHeartRadio,IHeartRadio,5,0.0104529823405253669418902343
672985705159,CAHQJ2107431,Amazon,Music Premium Service,214,2.5732012788856823447072030947
672985598324,CAGOO2068468,QQMusic,Streaming,35,0.0250613484189572092545640172
,,,,0,0
672985722880,CAHQJ2117718,BOOM App UMA,BOOM App UMA,215487,268.9332139828328937103911786992
628810846559,CALVP1903197,Amazon,Digital Music Store,8,5.4037832152361661372806408403
672985020382,CALVP2025588,Saavn,Saavn,58,0.1162186033514566135079212809
628810528974,CAGOO1942139,GooglePlay,Google Play Music Streaming,496,2.2268879522418603213982912228
,CAHQJ2147168,ITunes,iTunes Store,18,12.3450894542772251519527716566
692531139849,CAGOO2163741,Spotify,Spotify,57557,133.4323943131681086492478853911
672985382947,CAENV2037872,YouTube,Streaming,1143,8.6198814630905457030535843830
628810561513,QM24S1915972,VKontakte,VKontakte,20781,1.7306013045001693799594401429
672985382008,CAENV2037366,Kuwo,Streaming,2,0.0003011325918098209390941829
628810909476,CALVP1934369,Netease,Netease,3331,2.1739181697363466259177423834
628810965274,CALVP2002252,Resso,Streaming,157,0.1462042152300863132492996276
628810534425,QM24S1825227,Anghami,Streaming,5,0.0124693447527055153635360237
692531021106,CAGOO2100165,Kugou,Streaming,2,0.0022337249483635230851912869
672985559677,CAGOO2044001,IMusica,Streaming,1,0.0090259709844464121845234275
692531160546,CAGOO2175180,VKontakte,VKontakte,388,0.1194153169581005685993073771
672985705159,CAHQJ2107431,Deezer,Deezer,411,1.3065130988863408874657554318
672985083943,CALVP2062669,YouTube,Streaming,18280,102.6786735386267149581641739291
672985912496,CAENV2139579,Saavn,Saavn,2,0.0020827588872053958255536900
672985183742,CACWV2018984,QQMusic,Streaming,467,0.3114316341345579721311026725
628810560813,QM24S1906868,Line,Streaming,3,0.0086923724795403579876466480
672985812512,CAHQJ2173685,Tidal,Tidal,2,0.0061832855059996997547547589
628810561858,QM24S1913190,GooglePlay,Google Play Locker,14,0.0042766539527361771521268819
628810534401,QM24S1831517,BOOM App UMA,BOOM App UMA,8958,9.6434901270746734884347598773
672985083943,CALVP2062669,Amazon,Music Premium Service,1621,28.5114025018866141747252825399
,CAGOO2074915,ITunes,iTunes Store,10,6.5504980585680958387352868527
672985702912,CAHQJ2106266,Yandex,Streaming,22,0.0401540597607631104411029063
672985102477,CALVP2073075,Anghami,Streaming,1,0.0007888320459238898870138373
628810742141,CAHQJ1951322,KKBox,Kkbox,126,0.7077535320065688870673331048
672985545014,CAGOO2036067,Kuwo,Streaming,1,0.0001489993852437148340587513
672985631182,USLZJ1888276,Rhapsody,Streaming,7428,38.4963262079932375652875955106
672985559677,CAGOO2044001,QQMusic,Streaming,603,0.5232954513754585177245293755
672985370258,CAENV2030178,Pandora,Pandora,8,0.0439338311995682462353394388
692531021106,CAGOO2100165,YouTube,Streaming,759,5.4353773488891465058663712828
672985383128,CAENV2038021,Netease,Netease,1740,0.6738381580191360621976584443
628810534401,QM24S1831517,QQMusic,Streaming,9,0.0049555963576907621779211223
672985382947,CAENV2037872,MediaNet,Streaming,5,0.0122333909237639347511340571
672985183742,CACWV2018984,Yandex,Streaming,605,0.8534405217450752870464196603
672985812512,CAHQJ2173685,Amazon,Digital Music Store,1,0.6997877027395095116754744756
672985545014,CAGOO2036067,Anghami,Streaming,14,0.0308391854339234297370607344
672985637429,CAGOO2091608,Netease,Netease,266,0.1670976468274136501657211975
672985151543,CACWV2000320,Xiami,Xiami,1,0.0001281712857548564624376184
672985102477,CALVP2073075,Amazon,Digital Music Store,2,1.7540458773524953296064587384
628810534425,QM24S1825227,YouTube,Content ID,321,1.3754928881541412616411548406
628810842995,CALVP1902123,AWA,Awa,2404,23.8138840947928475504986486539
672985781016,CAHQJ2153230,Yandex,Streaming,142,0.2375894446147699110396297135
,CAHQJ1951322,ITunes,iTunes Store,41,28.6275850580571300494734722496
628810534333,QM24S1910617,Pandora,Pandora,16,0.0551484487155714761250798262
628810534333,QM24S1910617,YouTube,Content ID,4256,2.6706589328685919947730493473
672985477858,CAENV2095149,MediaNet,Streaming,1,0.0024698841720193626557025149
628810561858,QM24S1913190,TikTok,Streaming,23,0.0470090334001994740077723869
672985020382,CALVP2025588,Amazon,Music Premium Service,1022,15.6882319374084414559703591693
672985397491,CAENV2043858,QQMusic,Streaming,4,0.0019147479914774200385924036
672985382947,CAENV2037872,Resso,Streaming,30,0.0298475942807549647537699715
628810846559,CALVP1903197,Pandora,Pandora,797,2.7933108378100647285909406728
,CAENV2030178,ITunes,iTunes Store,6,3.7806382431417392471784021009
672985812512,CAHQJ2173685,QQMusic,Streaming,81,0.0827031402268986204253555232
672985637429,CAGOO2091608,TikTok,Streaming,8,0.0109088276185716297353712970
628810933068,CALVP1946334,Amazon,Music Premium Service,335,4.3106835443235779842020961691
,CAENV2037872,ITunes,Apple Music,1830,8.9535542877501561471208178590
628810534425,QM24S1825227,Pandora,Pandora,4,0.0156292939066823318227142349
692531033765,CAGOO2106771,YouTube,Content ID,810,1.5396189478085560947553739292
692531160546,CAGOO2175180,YouTube,Streaming,122,0.6416626375609683899649685027
628810561810,QM24S1919430,Netease,Netease,591,0.3811862421129977136786516294
672985929517,CAENV2149514,OK.ru,OK.ru,1,0.0003060807864462964647333097
628810742264,CAHQJ1951349,IMusica,Streaming,6,0.0767114352800285816517074737
672985007505,CALVP2020125,Amazon,Digital Music Store,2,1.3970563424486841153370105352
672985261242,CACWV2063398,Rhapsody,Streaming,118,0.5157911752584074982272870724
628810846559,CALVP1903197,Anghami,Streaming,406,0.5103734966701281316374316234
628810933068,CALVP1946334,Rhapsody,Streaming,1,0.0044680303775274518169060175
672985069411,CALVP2053160,Amazon,Music Premium Service,401,3.7855273173201407534916268710
,CAHQJ2153230,ITunes,Apple Music,2917,17.2410172140332763337613030019
628810842995,CALVP1902123,BOOM App UMA,BOOM App UMA,9125,8.9504619566484658103975435916
672985854369,CAENV2101722,Resso,Streaming,74,0.0537531180567296004086736171
628810561810,QM24S1919430,QQMusic,Streaming,36,0.0321596782437148525699372268
672985829381,CAHQJ2184062,Spotify,Spotify,187368,492.2646998840911426337776222376
672985799073,CAHQJ2165143,TikTok,Streaming,3,0.0047223729238546282814425960
692531149893,CAGOO2169181,Resso,Streaming,26,0.0264635838725956851823530397
672985183742,CACWV2018984,Anghami,Streaming,36,0.0515414439019466667585425016
672985722880,CAHQJ2117718,Spotify,Spotify,668434,1639.3958999449366645704530683158
628810943173,CALVP1951456,Netease,Netease,17625,6.3328266028901219854650304116
,CALVP2025588,ITunes,iTunes Match,112,0.0710929861236948162685554771
628810612284,CAGOO1984027,Deezer,Deezer,2768,10.5440527788340139523545024866
628810629831,CAGOO1993534,Kuwo,Streaming,14,0.0019198558534690082165890826
628810477371,CAGOO1916989,QQMusic,Streaming,40,0.0286449651219348769590295083
672985637429,CAGOO2091608,TDC Play Musik,Streaming,200,1.2096008234898001696971841794
672985383128,CAENV2038021,YouTube,Content ID,103,0.2967788535786129995391927602
628810943173,CALVP1951456,Kugou,Streaming,30,0.0207442747738614182272301564
672985151543,CACWV2000320,Kuwo,Streaming,25,0.0102467921345901812182510300
628810742141,CAHQJ1951322,MediaNet,Streaming,22,0.0388471968157915313471665901
672985083943,CALVP2062669,Deezer,Deezer,8445,36.2880634817762988683894636019
672985829381,CAHQJ2184062,BOOM App UMA,BOOM App UMA,486,0.6107799909222616976677609798
628810528974,CAGOO1942139,AWA,Awa,1453,13.6051867262422553583932649629
628810477371,CAGOO1916989,Anghami,Streaming,3,0.0021178598874129953925572653
672985861015,CAENV2106588,Deezer,Deezer,144,0.5690665588471253882069848362
628810534333,QM24S1910617,Kuwo,Streaming,49,0.0145822983244296343508751880
672985812512,CAHQJ2173685,BOOM App UMA,BOOM App UMA,28,0.0367845927046368833437413197
672985183742,CACWV2018984,Netease,Netease,303,0.3287611880829547530949852452
,CAGOO1916989,ITunes,iTunes Store,8,5.2019716793900971719798829582
672985829381,CAHQJ2184062,Amazon,Music Premium Service,212,3.7880477480194363241323045061
628810560851,QM24S1826608,Netease,Netease,2489886,1179.9879403965578742819605832848
628810629831,CAGOO1993534,Amazon,Music Premium Service,269,4.5951545773622330272089513207
628810561858,QM24S1913190,Pandora,Pandora,12,0.0414200358932362786278776960
628810742264,CAHQJ1951349,Tidal,Tidal,786,5.3251494063513563454419425842
672985093942,CALVP2068437,GooglePlay,Google Play Music Streaming,70,0.5188775142443321252614042408
672985631182,USLZJ1888276,Xiami,Xiami,1339,0.5090823706112652480856162122
672985954885,CAENV2164647,Tidal,Tidal,15,0.1331201625894177402024327159
628810560813,QM24S1906868,KKBox,Kkbox,14,0.0625517982865539402285035283
672985631182,USLZJ1888276,KKBox,Kkbox,1049,4.2467872241604441504238296634
672985453845,CAENV2080948,YouTube,Streaming,2052,10.6272499261428095949406884829
672985637429,CAGOO2091608,Pandora,Pandora,2,0.0068953782585207090646810201
672985382008,CAENV2037366,TikTok,Streaming,5961,12.9206963758823114547816054169
,CAGOO2175180,ITunes,Apple Music,960,5.6876259706864579418034180921
672985093942,CALVP2068437,QQMusic,Streaming,804,0.5422383209949611027785792507
672985397491,CAENV2043858,Resso,Streaming,65,0.0761783974060403805599577880
628810742264,CAHQJ1951349,Kugou,Streaming,29,0.0206163851177994919498121383
672985581159,CAGOO2057827,Netease,Netease,254,0.1609010348122813825207690032
672985477858,CAENV2095149,AWA,Awa,1,0.0105275530043489437080693337
672985854369,CAENV2101722,AWA,Awa,19,0.1594946317115543861092626157
672985069411,CALVP2053160,OK.ru,OK.ru,104,0.0016883608367278689456478653
628810846559,CALVP1903197,TikTok,Streaming,915,1.4949422814396379154801582947
672985007505,CALVP2020125,OK.ru,OK.ru,59,0.0048251233217437120554716927
,CAENV2149514,ITunes,Apple Music,3488,21.2961965786593024176355441713
692531160546,CAGOO2175180,Netease,Netease,19,0.0055279807904317396480529860
628810560806,QM24S1832184,SoundtrackYourBrand,Streaming,33,0.0325549965867042340347652424
628810742264,CAHQJ1951349,Anghami,Streaming,151,0.2428629292348076736931005461
628810629831,CAGOO1993534,AWA,Awa,13,0.1308304740758100192818523895
628810528974,CAGOO1942139,YouTube,Content ID,6626,9.6845407229707897970286554654
628810560851,QM24S1826608,Xiami,Xiami,484,0.1963676330169554421207124044
628810561599,QM24S1916116,AWA,Awa,1,0.0111344615516844209398871816
,CAENV2149514,ITunes,iTunes Store,16,11.2855640949290784598301005680
672985598324,CAGOO2068468,Resso,Streaming,25,0.0237792341155704046445977786
672985545014,CAGOO2036067,Kugou,Streaming,2,0.0003042664131322122199208605
672985183742,CACWV2018984,Kugou,Streaming,29,0.0134164122605846502122606627
672985829381,CAHQJ2184062,Pandora,Pandora,2,0.0085099807812160323894557774
672985382008,CAENV2037366,Xiami,Xiami,3,0.0003845151667414039741626291
692531021106,CAGOO2100165,Pandora,Pandora,9,0.0251187907160963484490676347
672985545014,CAGOO2036067,Rhapsody,Streaming,6,0.0280501651852230829208678073
672985637429,CAGOO2091608,Tidal,Tidal,13,0.0709339233391202201844735014
672985974739,CAENV2176626,Amazon,Music Premium Service,134,1.6695276613678845580032310841
672985799073,CAHQJ2165143,Deezer,Deezer,444,1.2751612204774229248177901209
,CAHQJ2016754,ITunes,iTunes Store,1,0.7000000000000000000000000000
628810534425,,Amazon,Digital Music Store,1,1.0791916876941409788563149578
692531225290,CACWV2110484,Amazon,Music Premium Service,13,0.3115890645440203277247352563
628810561858,QM24S1913190,Kugou,Streaming,7,0.0034668270124392029684522317
672985105386,CALVP2073121,Deezer,Deezer,187,0.5319236372093363160805906765
628810534401,QM24S1831517,Amazon,Music Premium Service,135,1.5953809232170790547012117142
628810943173,CALVP1951456,MediaNet,Streaming,7,0.0161215397900984532923250955
672985261242,CACWV2063398,GooglePlay,Google Play Locker,5,0.0007103565422350763501825187
692531139849,CAGOO2163741,Netease,Netease,7,0.0009256152729913571381864617
628810629831,CAGOO1993534,Rhapsody,Streaming,2,0.0114166675210287408540894376
,CALVP2002252,ITunes,iTunes Store,15,8.8262876707702879876582792464
,CALVP2068437,ITunes,Apple Music,1364,8.4815241278904058526584303886
628810477371,CAGOO1916989,Rhapsody,Streaming,4,0.0171553404017396485232605485
672985491366,CAGOO2006319,Yandex,Streaming,320,0.5039983202847361974177111489
628810560851,QM24S1826608,GooglePlay,Google Play Locker,12,0.0027221709004835002025410051
628810629831,CAGOO1993534,Xiami,Xiami,2,0.0005552260499465557003215687
628810846559,CALVP1903197,Amazon,Music Premium Service,12599,164.2805227427169876625487651082
628810534401,QM24S1831517,IMusica,Streaming,1,0.0097003108093724516360117852
672985007505,CALVP2020125,MediaNet,Streaming,1,0.0024698841720193626557025149
692531193681,CAGOO2193164,YouTube,Streaming,30,0.3564753236515014656675620904
672985020382,CALVP2025588,Pandora,Pandora,342,1.1628451835253681475816030287
672985929517,CAENV2149514,VKontakte,VKontakte,1560,0.4794920627295658482794841385
672985929517,CAENV2149514,Kugou,Streaming,671,0.4215798942637493382455810289
628810534357,QM24S1820062,YouTube,Content ID,46,0.1016961890078936398404514204
672985631182,USLZJ1888276,Boomplay,Streaming,363,0.1676207945815126033476261817
672985882980,CAENV2119873,Yandex,Streaming,68,0.1108514351845929533942074412
672985770416,CAHQJ2147168,Yandex,Streaming,91,0.1334082262495272034705860187
628810699889,CAHQJ1930439,Resso,Streaming,21,0.0247049541563941955028949975
628810965274,CALVP2002252,KKBox,Kkbox,45,0.1633300792673543656395839870
,CAGOO2036067,ITunes,Apple Music,1676,13.6065985260469400231464945746
,USLZJ1888276,ITunes,iTunes Match,2616,1.3265939848591057401674186196
672985020382,CALVP2025588,MediaNet,Streaming,1,0.0024698841720193626557025149
672985929517,CAENV2149514,QQMusic,Streaming,834,0.8232164374261520930671424276
628810534401,QM24S1831517,GooglePlay,Google Play Locker,1,0.0003219345293083052949823068
628810699889,CAHQJ1930439,VKontakte,VKontakte,70867,5.8741398970971034018482661924
628810965274,CALVP2002252,Anghami,Streaming,15,0.0092514307993135510391376695
628810534425,QM24S1825227,VKontakte,VKontakte,93,0.0067183310950957273617552061
